Date,AAPL,AMZN,CVX,GOOGL,JNJ,MSFT,NFLX,PFE,UNH,XOM
2019-09-17,52.99250030517578,91.12750244140625,92.12207794189453,60.953514099121094,107.57533264160156,129.4304656982422,29.860000610351562,24.552974700927734,207.24082946777344,53.99110794067383
2019-09-18,53.48954772949219,90.87300109863281,92.33772277832031,61.090789794921875,108.18926239013672,130.4950408935547,29.1560001373291,24.472253799438477,205.53848266601562,53.73284912109375
2019-09-19,53.05494689941406,91.07499694824219,91.95105743408203,61.39311218261719,107.94036865234375,132.89724731445312,28.65999984741211,24.559703826904297,207.53492736816406,53.37127685546875
2019-09-20,52.279380798339844,89.70800018310547,92.44182586669922,60.9515266418457,109.21794891357422,131.3616943359375,27.075000762939453,24.680788040161133,207.57061767578125,53.18681335449219
2019-09-23,52.51708984375,89.26499938964844,92.87310791015625,61.19189453125,109.29261779785156,131.0791015625,26.591999053955078,24.37807846069336,203.89852905273438,53.22370529174805
2019-09-24,52.267372131347656,87.08049774169922,92.01053619384766,60.38108825683594,109.13499450683594,129.42105102539062,25.458999633789062,24.223363876342773,200.5384063720703,52.49321746826172
2019-09-25,53.071746826171875,88.41649627685547,91.83953094482422,61.749454498291016,108.67041778564453,131.28636169433594,26.475000381469727,24.14936637878418,198.0160675048828,52.648155212402344
2019-09-26,52.79802322387695,86.99199676513672,89.34854125976562,61.56856155395508,106.89507293701172,131.45591735839844,26.33099937438965,24.068645477294922,192.0533905029297,52.36775588989258
2019-09-27,52.541114807128906,86.27249908447266,88.18854522705078,60.75874328613281,106.68767547607422,129.7507781982422,26.308000564575195,24.364627838134766,191.85728454589844,52.744083404541016
2019-09-30,53.77767562866211,86.79550170898438,88.18854522705078,60.52035140991211,107.33474731445312,130.9754638671875,26.761999130249023,24.16954231262207,193.693359375,52.102134704589844
2019-10-01,53.926551818847656,86.78250122070312,86.26266479492188,59.77000427246094,107.8408432006836,129.1289825439453,26.95800018310547,23.833208084106445,193.59532165527344,50.877227783203125
2019-10-02,52.5747184753418,85.6614990234375,83.49656677246094,58.37834548950195,109.50831604003906,126.84923553466797,26.80299949645996,23.342147827148438,193.18531799316406,49.54903793334961
2019-10-03,53.02132797241211,86.22100067138672,84.13603973388672,58.948787689208984,108.83635711669922,128.38478088378906,26.815000534057617,23.84665870666504,191.94642639160156,50.16148376464844
2019-10-04,54.50761032104492,86.98249816894531,84.65653991699219,60.01582717895508,110.8854751586914,130.11817932128906,27.27899932861328,24.16954231262207,195.90371704101562,50.89199447631836
2019-10-07,54.519615173339844,86.63300323486328,84.21783447265625,59.88151931762695,110.47068786621094,129.1761474609375,27.445999145507812,24.102279663085938,197.1871795654297,50.19099807739258
